,tier,summonerId,summonerName,leaguePoints,wins,losses,veteran,inactive,freshBlood,hotStreak,account_id
376,GRANDMASTER,lSjEW30GFcLp5Vrc7pXhmO9GVdHLY84y9PqBfcfH9cAoUAY,한아밍 Fan,590,393,344,False,False,True,False,VWIVHSr7k3T4jX0EY0l7XqKpvma21OL0Owdd6WjyjlA3edo
377,GRANDMASTER,vK4k6hdv8zSXTeUovGCt1wtufFuft09lAD-3brHKtnL9Qg,Rem2mbr,305,114,83,False,False,False,False,HB2uG6Di11Inona3CVk-SZrDYInZ9HyHtfr9QXeUWwtP
378,GRANDMASTER,56NWgTgKV4rDdqsNk3JP9xPtgfmeCbLEhriCkXsxlz-PAiQ,ggggggmeile,561,208,169,True,False,False,False,GhbcBrxA0smeXIhkQsSLM66EhieG1hAZh2UAl3eIX0H1qdY45oNwRNHc
379,GRANDMASTER,Ub7SM-9DznSGAUzH-kLzedzURuLVUyWOWMCJh0_3Tv2lOgA,No soul,511,475,427,False,False,False,False,jzAahbNPyk0eu6ch25pV3TbtPT0RBF21EoOE5-l4Uazpacn6yx4MegUL
380,GRANDMASTER,Kr89USc8qSrYZyQ7HjlCGrHL6O5Q-5tHEeFlwsDuzG121uM,군빵맨,373,474,453,True,False,False,False,CC7ykzdEAOasfBTWaHRBtZgTkBEIkDBZvDJxqsce38io1_g
381,GRANDMASTER,Ey0xCDqCVCigHaonhgU30FqCMgQR1r7sQ0vGjX1LeD-i0OI,투비전,308,96,85,False,False,False,False,7qyHtZqv9c5Vd50ih13BWds_ZU7H1GxToh7ED2lCd23hK90
382,GRANDMASTER,5hBKwNoghWNzo9hn4kphFiL-T37OHvWrxJLRDeoHWUNhLE4,Shadow2003,336,197,209,True,False,False,False,jU3wPbsf2beVUS18CldG7KLPXayAPhTUzdFsBq3KGYBGsBc
383,GRANDMASTER,RdBMF4mJouDuIEdi48Igmk5EJz71n0NLp7wlc7yyJCGWiUQ,wohennangu0,593,322,292,True,False,False,False,xH-jwXiUsF3SV4SER0eWUJGUsjgNCoxwE3amOa9nWqkRF9G5raXQmztp
384,GRANDMASTER,nBWf9zoA5m3-Eka2YU1-Ij_V3dSpgQFuvZjC-b4o_qLKrVw,준밧드의보험,391,222,209,False,False,False,False,xTYrxLiHUJibc-Fbvbe8xtta6XHzBbWliKtE3kpC1ylowKVw5TGi0Q6H
385,GRANDMASTER,wgr3TVtVCRYk1LZXpfBC_I40q_rSoLWYbPjXGAP3uZnIc6s,돌카사,465,394,370,True,False,False,False,AmhD-kaFJMEaAV_skCuVbubNCDsa2hfOgiDOYk61T-0oOaI
386,GRANDMASTER,8mOmcC-ee19OCrz0-dd5j0hNhmBeEFVxcBwcYelQro1Nwp0,섹지v,391,358,331,False,False,False,False,FSgftasMC5eWplj_hmzED0NQy9wRn_fQZq4tclWxxiW9-K0
387,GRANDMASTER,alCfHyjO6AtpHaZmg0YPvbjcqQcU9cblWzn_dLL2xjMEBQ,Red key,397,430,409,False,False,False,False,jM3m4yeMrHkB-4xQODiJs65ougbNSM65fbxZxFdZJcnp
388,GRANDMASTER,POCBC2B3jgTDVHw9rX3CGIhWdqS6T7rxeI26ifoMw1nW9WM,illiililiililiil,378,614,595,False,False,True,True,fgxh-7o142t5qGjqVHo3GMwXN0yExOf89MoChdGcpH4c
389,GRANDMASTER,R0bk_pRX6islfH_H5tNLLcZxcYa3XzZ_5el_SwnAK0UmBzo,Lehends heir,711,253,225,False,False,True,False,JVe5fOm3rEsnFGypOWR2NfR9ogjS3gxFIKKZttpyjAp3hGe66PW5vb7p
390,GRANDMASTER,c2x7ls0-XtbOEUAZsHzI02GNAhGJo3TI0BLPYhvNyPGoeA,미드하맨,211,389,368,False,False,True,False,cR1aNwDIsoUrJkg9hVw9YgRyO1sdZLviFCmACmmGRb0H
391,GRANDMASTER,7J4vfC1kRPBbEalCLqZRrS-BZ9qg4Fld06yxAfcS1dl-aOg,buMAOdaii,313,153,137,False,False,False,False,hGfENU1Dc_KOwlSfFBkytUYJjeIlOiOA2sM6RP1aJ1_zNUPZrntZRpQW
392,GRANDMASTER,ifaXqanKXj3oY8UTD4eG6xm5EQI1XJ28G6JhXJf4hRWY0fw,can see you,480,627,545,False,False,True,False,Q9kI420smUowFWx-R4yH8tCCMfaqFKxYEIrW6TWNkDII2ny9vshaQd0T
393,GRANDMASTER,HD3C3Mwp_lS_f1LoFEmrqJ8djo2cgVt-OnsI3Qpj-mXePv0,lure heart,308,150,124,False,False,True,False,Ctu5rG5Uw7Qr3jkkuvfMwVkNM-DbocuIIInkcQE_0RK9r1I
394,GRANDMASTER,zIuMayxePNg-XMJzK8HoTwyYdslfBUjaszeX33hJTBGDMw,단군의청춘부재,676,323,319,False,False,True,False,M6DGAfNkfqKh8qqEOccvgyAJQlvCwOF-Jp9BdUv7NhsB
395,GRANDMASTER,l407fMZmDsPvs6Ufm2cSn5cHxw9-653vPbnZ34E1HPOmew8,0042,399,358,272,False,False,False,False,AmNyIbbbbQP1CXojKpYA7KZr5zNNszjruNwDcJBBSl4TTbXRrL7VqpP3
396,GRANDMASTER,ULnnY9n3elmxvqSI2M4sTbpUp0SS_BBnizVpDkcWETx8Hx4,마왕 권지민,504,547,488,False,False,True,False,Z53K_-hbQi13C0fVLiK16Jlr4v0n5i3VfDwFNQpEwdBXxII
397,GRANDMASTER,vGUxsA0sLJDtgCsRaOLqGPh5P3n_GjjNjyW1-PM94233RBg,나한테만,510,341,307,False,False,True,False,zaAzwaMMVmp15-7_r2Y_jC-r_QWKmE1Ery7k_jTfp1hwOqg
398,GRANDMASTER,cZ_Fb_02eciL1Jxa2EQb3nJzRrxcJDMeubRLia6Zk9h8-SA,DFM Evi,584,302,266,True,False,False,False,OhfAB5cS2DCbfCSZHUVOgXjqFTeQY1R7O7dtLitCBF0qLZQ
399,GRANDMASTER,oiveeshCV199aC6o7UC9x9CuCiPKQG5qE7si3GX5OYCF7RM,이도류,521,402,383,False,False,False,False,A9Ua7eps8SRPVH91odsvP09rDDRGibPIcl9WC0aRHSDb9co
400,GRANDMASTER,aumI8qbJEiIhLlEa5o74KoIsJtph4Wl5WDjshozovYZTOA,갱에죽을쏘냐,412,120,74,False,False,False,True,SUyUgyyu6vAJFZUs_KHyV2VWmcCB8k5AASs7ZSs-CPf8
401,GRANDMASTER,rJfWoZUFFYoPUlneoEf6v5c-juR2_HZONmhvX88hy1X4W-I,Yunohana,448,209,187,False,False,False,False,69D-kDxauMaBc4S9Wk-9GehQ2cOqy0pDDDG8yjtfYI5xyGg
402,GRANDMASTER,mDiyMziuzkBaEuhD45m1om8zAsjoyZGhqmN57jv5609KcXI,Wubalubadubdub,293,494,465,False,False,True,False,BpY8Q8Cbzv7dUokAj5GMpyoJnfgJ8UA7CmY69iG_VRXNNhPflv5xzoh9
403,GRANDMASTER,eh2bOMmArLwE28EnfIRWfsWiB1_Yte8jxGLzSvUX3W752NQ,poop n noob,376,86,17,False,False,True,True,cFQejcONFGOZqunqpEceQ7814n0QCuYXletuWd0e3cKkVWI
404,GRANDMASTER,ywAXlQclhVSN5rnK4eDfH-DoVwSTPLFYH0XlxH9m2p1Gaw,King God Bard,267,101,80,False,False,False,False,oMghLS2uz7QiMYYa_65ctx038uDZ_aZ1spRN-X5bXX98
405,GRANDMASTER,iBFldOVD--ylhRP0yDbHf11Rv7SGwsu2rA3keuOzvEDQt2k,suizheaideliushi,313,136,116,False,False,True,False,Kd9vPD6iqOMroblQE4_vdOJx5JP6WynEbbF2g8ggMg--jAc
406,GRANDMASTER,Qlrmv3H3iKIz0Bj-EXWBPTqEKr44icctrumxPkUciiyHDzE,iIlillisl,296,277,191,False,False,True,False,mE_dgj709-dq9KU3ohzk322Nnf5WMkL8VfVCMt3SJ1HP0ycgkL1UOvvt
407,GRANDMASTER,MuX9OGB-GVct3woC9hYuUSR9rOyILtBxRWC15m7aQp5MnCM,아라드,480,298,269,True,False,False,False,6M2lurcnqcc_vuvNKTtXpzS7jLbRGYNeaVOljNqAOP7D9aP9hs-fmEKv
408,GRANDMASTER,SH77m_B03-ZciQUBme2xshbfH3Yh8rZ9rngMTaesr169JRc,Single beltk,611,198,102,False,False,False,True,nWCfD_970AFbT6TKdkvzQZ13e-heGOrTP9xkconVFrkVYcO-eZRyr-tT
409,GRANDMASTER,1UEW7yNnv8uLwAx6Ar_1u1GGIO5OscJuHxAujJ5fMY4XbiQ,ReveIIi,548,241,142,False,False,False,True,svA5fXrXu1o9voK5zURPO5v24VWBxBloCAISruzdrweISosc3rdY9yuK
410,GRANDMASTER,K5pJivyFXjMCOlO5bhbahuqyxOvqE_Mh0BRk7rUM_ggOJrE,Memor1a,324,332,297,False,False,True,False,WsH6XsbcBVsImNfJ4WFOyct1pQuDmgG9wz76O77DUtxc-K6e4XssF-XP
411,GRANDMASTER,r9uqadd3AaYfTNnzaXrAV9YEzIMDrmQK-aGySYXtIeBKmLM,냐옹이는냥냥냥,434,344,325,True,False,False,True,89TOjNpTjSUDGZsu8GSNvIBu5AzvlkEOhtIOKY5Gbrvn25NnBs5OtdlU
412,GRANDMASTER,0mypVtusNB2kHmFy0J5_FmblSr9OEunM6A5dIUm5ozqdvfI,Adorevivian,493,316,297,False,False,True,False,pd5bL4DC14I3C-Z60110sstGqcN8TwJ4X-u2Ym26_nRZFBA7WIAZB37x
413,GRANDMASTER,Wbv3ENK3YhxIaRMuT_36sGmBdCSzEs0AXmvBwK-nyBrdGH8,천 꽃,426,394,380,False,False,False,False,2lKJ9IXaEU_QZ3b-UM92rtuE1idBEkorxMS7iYt9WERolRo
414,GRANDMASTER,yXFyolUH-2cj19wBGO5G2sNGf0bPR7O-rphdFFGaUez141s,쿵야 둔갑술,545,361,336,True,False,False,False,85DYQOrKCDP67aoaHoLfY9oTNhT60Igr0GDlYmvILUfOWM0
415,GRANDMASTER,MHjIfGjknx_8aGbAnpygQGZ_cf3qyrCSQA32D_BGCOrBuXU,dongbei fenggong,451,339,317,False,False,False,False,ILtgjHWHxGJuRbRnd8WhnaJA56CQEwfax6gkSitgTapN6D0T3wj4nEEB
416,GRANDMASTER,xBa0Ve1sO-YK8pzxaWIAXUBRXk03lQyknP1Zr-2NrOE7kmg,SANDBOX A7,554,677,650,True,False,False,False,3jysITCQlRG9uxaM1y7MiCCcpLTojueZ6PKdcqqbBevY2Du6rTdCFn6O
417,GRANDMASTER,uXfLI0O6JmOHHr63r64e0IpVhGAwvAYgwzKGKaAfrFVqhvg,펜니르,301,321,298,False,False,True,False,kBsB76vr5dYSSh_wcpg1OCUOp2MC0JOkaO_aeMw54P4jefA
418,GRANDMASTER,57o7g5BYybAPjJgI0YYrGFFGrehemMjh6D0ZcCrp5BvMdIw,물다이아123,364,125,98,False,False,False,False,YTQt20OKV6RUHtCJprCE95GcWiWlXhxHtl1tK4wehfs25J0
419,GRANDMASTER,3fgbwqSN6cbFutyBYG9_YBa3hf9hb2-QishagzPkZ--P7M8,불같은 나의사랑,370,264,198,False,False,True,False,iPg6-MWdb8LRfhzFFa8SpIDmeqvp7ttdZle63fRH9Y6mr8swwDWmVQLu
420,GRANDMASTER,E_U-QBKEx1pB171g-baD6l6TtmpaIoIlrLPkW1NlAGrszD8,1v5king,556,234,172,False,False,True,False,B9sjYDubxMcEG5LwC4Ynk0oo7dFlN3eFSEQrzzFegNdEufanZASM9cJN
421,GRANDMASTER,gxv-VH1RHG93UA16wYr5xNC3g5XY6n_cacMCN9dv_GE_6a0,Kirschtorte,574,454,429,False,False,True,False,Xy-f-d5_YFpla4NP3ZkaVZ_I5IsrFKUGUb8_NbeQ0HxKZAjpZeX6mBTI
422,GRANDMASTER,GA-NCJP4EXY2JlCprbrcFWneBioRXnSuEqFHhjTIOtINA_8,cao mu jie bing,364,837,803,True,False,False,False,l8yLrc0tg9CDoDiMwOJqgboHthYOCjkvHezbyg2yUxyojxfXjqnz2837
423,GRANDMASTER,LsxAaAEApgrMTdpDZfyek82cZ4Vu42CG8y0wEuWKxubdRO0,wananbakabaka,505,248,226,False,False,False,False,d0I0gTqftO0rXRU73YgHdzigOGB0OmWEGv0OUl3fpXZTd-ljkpGBMzW8
424,GRANDMASTER,0GTu8ycXzUX1eZ19LfYjJQlXfv_LMci37LlSPkBCGoxAdK8,미드프로지망인,551,159,131,False,False,False,False,SFhQ0aFVEnUbd01oQeNYuR_Oc3VgakUGpOBW6hglxreCNJE
425,GRANDMASTER,tM30k404CO0RCbBU56IAiBcCNZ5DxH2LP7_scx8BX2r42w,으아악 살려줘,361,138,102,False,False,False,False,-Xr71qbH3c9To7DDaML0EcfK42b69j9AV8ilUrTyu0MX
426,GRANDMASTER,SA5hgSwvjSEOPJ6FnCYlNQ9R_J_JxryaCY_xYMRN6BZPKA,Shadow sup,637,295,249,False,False,False,True,tTeK5Xrung9DTZHu52k6B-Z5wYxnvTqEieKl1pAKxR37
427,GRANDMASTER,Nlos4pVOqTY_ivN1T1D_-ZYolMZ9i2bBn3Kw6hwM7v2gQHE,abracatabrr,352,673,668,False,False,True,False,zujsw9IWqQXmVny7NSlezBlXMeeofivXEHdOhKzk7LO5Mpk
428,GRANDMASTER,YwbC4Eg7pFXgZ-rVF2WN7Y7Jygyi8U3FmQZBp5oDaWiofyw,엘 림,536,382,363,True,False,False,False,k0rv8WLeo_YsBozuud8Sw3bEE9uNZ8hB9k-dpt3OWun8iQM
429,GRANDMASTER,DtfQbUqdLJFk6yoI2S8sF7ra8IHDZ__0bAGzlXZD6vWG-lg,이성조,463,121,93,False,False,True,False,CPr3dEVj4rrD3CjHiK_W4GHbyjklCBrDnydBG8KagkcpzTM
430,GRANDMASTER,ztLJ7E3ATs4EOIhTqKXg7HyfYdLqzYPk4FkVO3Yk9jD27jI,이승주,510,444,395,True,False,False,False,INRK4Jtho4HCl1QBSFZBqynpF8zTRCkbdpIjUI2XZFOySDY
431,GRANDMASTER,JeU7UAxTmATIlRqqPZvU7os_eLiNpOR0McUfXsCjfNSWLoU,우어스니빠빠,522,481,362,True,False,False,False,9xiJGckJI6E8z6RHQYdtkUOpluSA-ATkqAWK3XzwGdHAWV4
432,GRANDMASTER,5RBSWLhIMVp47z86fYEF6bxM5GfPFao_21ekF-cNQm1b9zg,DGA TOP,546,231,202,False,False,False,False,st544IkcQOuegE9d2x84jZTG606D8vE_Eoy4AtP7lNq9h7vdEKNoE8Ve
433,GRANDMASTER,rX0mdQh4pJs9KCIBJNZkuaUc3fDszrQs4FtUoEvPEYQ37WA,애니1위,400,107,74,False,False,False,False,HLX7NcHotaXrd833oN9BiXu0FGvdP7jbnUGfu-EC6rLIy44
434,GRANDMASTER,vTRz39kyjAHuIgIbp2bgl96X3neEDxG5unHCBTDgWQLGDgc,waiting f0r,388,185,174,False,False,True,True,BtxkEUgVlp2qxC59mWI6zAsom58FUTgSVAkmE7ORCVB6EQa8gJy_6zdy
435,GRANDMASTER,ZoXJvU3V_P1RhomTbVseAKaiuvR0DjTtrB4HtEeNoMJaqus,마래리트,549,62,59,False,False,False,False,e2qEYjfbgQPgScK5WIpxWH0A1aqHBTFsmKBS3S0EtPWLwhE
436,GRANDMASTER,uTBhLVzIV_oDByLG7vFeTI0ikjP7IHhisrl2QHDPuW0nKJk,asdzsfzxx,459,535,493,False,False,False,False,MgY_4_HrwgKVZ8ICc3vIeix8RlvEwvmO-x9jGuvCXffYIeVhT702VYw9
437,GRANDMASTER,OdEQQH4Sq2hOd8HOF-mt9yqqUAb0lkuOjdJ4taa4qmX3TMI,10816,473,835,821,True,False,False,False,bgLyJ87OPeo5xXz7iqplHp9EWtqRqIvm4aDj9guzv_PLOnsdXaMrM75X
438,GRANDMASTER,xRGW0fH0Iynvu3mfVHz7NMrNd4bmQ8L8cTn_dEGA2tkq0xc,빡 표,502,367,349,True,False,False,False,VXwa2hoxiyJK7HarOrN2FgxN2td3kdXgSJI2VLGBUTv4h84
439,GRANDMASTER,gwXhnrLP3ESwn1VidUF33z1o8FLQccym6TfBg_h6ubXKMOo,행복하셔요 다들,497,449,417,False,False,True,False,qS9-nS57z7l1EOYAb8gWpEK_YhpzMEfnWo3CCaTSR6z8rlQ
440,GRANDMASTER,mt1ef5QXiZR99yYvAKQmxK9-9zQzM8LTVnpcuPHcYr7xgyM,chixiaoyubaby,612,340,246,False,False,False,False,FAHlkX_pq4dGlDhnpgF9ItVIouYE0tZqcgvLMPAxB8nnyGU3u1h5vQj_
441,GRANDMASTER,60r8lGiIAZYdBjPsnwN-EmXkh0P2bKkv1Ds2njAt9GM3YRc,꼬막쓰,261,182,126,False,False,False,False,XyqYKS8J8hR-5hpxVz97hNmFxqx7Y_nzpxQM1KHrRHq9vG8
442,GRANDMASTER,HGS7lL9wPSZLrBVJc_FZ6wxoXWjub0BsirmTqIoxbapGGCY,HLE YeongJae,503,235,201,False,False,False,False,p2pzwVlU5jvcKZvDIRXLRgP9mmv0Xz1TcuLgCRNpNRSsw3Wo_PbwKwR4
443,GRANDMASTER,DbiHetgL6wkBAtkOCDNszuGhw_AhIoKVRyaxsASOsGh19xk,BRB BAekHO,454,350,321,True,False,False,False,dKtF40DF8wDdi5fOtOwiB7L-QWw32JU0TmJaT9N4FSpCdg25RGVQTz4e
444,GRANDMASTER,qRt2h0il2kKC2LWmYMiEPesmoI9Zp79RZeeCMplNTDjNiS0,EM Karas,585,561,518,True,False,False,False,o1GaGaTRNZJHTMNKw_LfXRKjKlZjWrnGspVwQbpDkEIewoo
445,GRANDMASTER,g7r9UaAdppT1DzkH1oJnSD65AP-CD1std3jiJ65vhBJINIc,Gen G gyuvee,570,713,685,True,False,False,False,zqGS0FYhyj_fclM7WfdWoKbzffoqTIHONC_xOtmir5USBT0
446,GRANDMASTER,Qn41ANXBjuHX-F2GZrkOKgljWtaRXRz0M9_o0H9zwY6vIA,테애리,671,316,276,False,False,True,False,5pQ6bFuxtwEA-kviQ1bSyfROM7lrX96WePfTwueqo17Q
447,GRANDMASTER,H0ml6N_90iV18QeEBwHnYeSB8r1uZep33uMgQn4oA8nidI4,해강고 원딜,423,299,309,True,False,False,False,NIhu0Xhtwq-qCiXEg1UYRMpEeLvDHIFpB0boU7_qbMJaLiw
448,GRANDMASTER,om81vw8sBxyAubq8jkO5alXC6N5JYX7BKY0DELEFM2dMXw0,머 익,293,510,430,True,False,False,False,CbaTtvCx0ooXkXWS3xyPukSWwhsh1Nqs_rLUX94mHmD8M_C3SngQFGFZ
449,GRANDMASTER,JQ94eZEC6nS_UgygFPM7HekjVnEOrEPex6K8iDSGZ7PVKA,Paqua,354,626,596,False,False,True,False,KgwSPFezlTSGGQMOTviiIRp-VBNcC_ltWndNlfBZdNOX
450,GRANDMASTER,O-h1tLeCL-xRFczwveBxGvloPoQ-gRPrYkcwexau4vbzouo,망 자,339,109,27,False,False,True,False,rtmo8YYUAt5RRNkZnHk4hS_FKm4wwRKySXp2FZS96QAWEDWU7oq_ZVSA
451,GRANDMASTER,NarwAC0F89r3joNgc0O4W0Q_3UoZwJT_0rp5aViftnhMTYg,담원게이밍 FIame,414,793,780,False,False,True,False,zeYnnmF8CswqqihvZn_fkw4S7wFy4-msjvcj_VHzgWEAxeA
452,GRANDMASTER,c8ZHxpOjMOhxjn4iRaV6nryHEH1whvoB_FIq0keXt82BUic,퍼플팀 죠앤,665,121,81,False,False,False,True,RF5vxjQ3gEGztrBTXRy5Mb8h4hSDGBZ_4SgvD4QKQanAGrSXv8wmDDXR
453,GRANDMASTER,HG_aiJ31ouMmPoZmEx7qG20h-ThsbEc8E96LM8F-qkcdqy8,www163com,462,129,91,False,False,False,True,HVoFazW-TTSUpsg3PZSlj9vcu8s-WGSIWYO652gvIYZhv6o
454,GRANDMASTER,Fc8sj8C7dHmrSuW705qLzBbw9tcvUe06Z_gSyf03PQJ_Lvk,운이좋은boi,696,324,283,True,False,False,False,Q-vwj5im0jykxK3ksa9k5cFdy5rKYRvToazf0_NWh1tqH_E
455,GRANDMASTER,F3iRXp3sopr0aEfB3uZ6gHTftYm4avzodpnI19NozxDea_w,나는 준일하다,679,128,99,False,False,True,False,2-kKYNOMvN7BE-NBZW6HPSq-NXYDpkmg329vITtunJwR8HogVDwN-bwt
456,GRANDMASTER,QOLOiBkTnvt7z3ibVtvPKvaY6Ibpv_ksQGBMVHxtNLRbhyc,탸 릭,637,248,209,False,False,False,True,8KMkcgXjhXCkUboTA1vU7tISztv_-9MMwbJPzAEyg4Blm48
457,GRANDMASTER,mjRFyXl8zFFXJ0DMX6KoBydemLyR6qF9U8ipS7PknFWdtg,전설의용사김한샘,417,452,433,True,False,False,False,YoDiOfv_372fCgvVp8Pr7xXrfJbFzLlt9L2tuizNH0ZD
458,GRANDMASTER,vzh6_ZlDXiBAAe9-vYOAL038yZNm6rlkYvM6snzv6MCgZg,짜요짜요응원몬,296,213,181,False,False,True,False,mzyB_7wt1Ut3TAttC6l6MzpgLogkHA4QSvSmT1RZkVei
459,GRANDMASTER,UbxNF_q8xPFaFubZcGImKTQP6-ro_9m64qaQF5iOmALsMf4,bigbigDADADA,631,332,296,False,False,False,False,n5bMt-v8xZuuwXTUQp4u4MuIGbXH8Hs6Zbc4OwrB4UAXUqJfoaK4hSnG
460,GRANDMASTER,SMuXr91tZA0qZbMLSGFJLaUReUbbqW_suzZ3VFEzV0XAWAM,z1999,388,250,147,False,False,False,False,PVES0-PTVNHdqANlFPd0ASKm5HfJfEDOPwZ7vTeTscKz-fxaS-K2tYBs
461,GRANDMASTER,NEVwS3q1b6DTGTa09KZqHylIBcCyNbj3v5HGYHPG27Tc-j0,MeokMul,508,244,212,True,False,False,True,RgsGoprZ8paJM8QtP5gKbk5LN8Dq98ZIpBSDWQoMQfgo4pE
462,GRANDMASTER,1qzukJzzq4qbxXQpatPZyLIIaZaV-wT9OPRhDnAxcJ-xNKc,daye lihai,457,522,500,True,False,False,False,1OOWZ1s0hLMZk9MN8OGFymioMG0ihbwsAICQWhirpq82CPy4j2zqRYcy
463,GRANDMASTER,hj-49DNQE1rKhoP6Bwnph9BAJoelo5WSXMKF__JDBjQII4s,이주한1,677,345,317,False,False,False,False,V9PwR-4BDMAz1VmXYPZlpMEWgMBvqUBO0_uWFVDN1dXNljE
464,GRANDMASTER,3fR6uf8cvr74jt54k5vqyy8CoxCqFzzRxR9JC5h4n5zsxsM,Kk0ma20,379,208,181,True,False,False,False,OQk1pY5g0HYUH5ye5Fx17wDBNuGaH-bxjRzGReR2NbRqjb5_w1pMSxf4
465,GRANDMASTER,-q0GFozVGZk2Lly0q_tc0z80t0C766Ix0Wez-eTIKweD-x0,하한결,699,366,351,False,False,True,False,cyR8R3TwoVbYfsA6Nn4u2STTUtX4gBHlqa5Ekee9zf9P3n0
466,GRANDMASTER,sqKUa2Tj1dX7jlRarSQmVFPhQCUaUv7YgOIDify801wCeIE,buzaiqidai,621,108,75,False,False,False,False,ylp-Qda39Lsb1nA6vyNe5oDsU8pTlSovK4jGB1O0Q-NS1vFjbBD25bSC
467,GRANDMASTER,rFJ73-7DlPfsMTtD9EfDoZ7r-dIvyczsaRJYfd8K63yIfuo,착해진우한,311,241,212,False,False,False,False,Z5_uBvk_Uvjnq-N--D7us7oVYsk5XqZtgy-LCxNdjbk5
468,GRANDMASTER,zIUyk3F--qz_JBI4iP4BoN2ADLfxVVkvKGH1D_czzw59luY,KkOma21,627,184,148,False,False,False,True,kSBa4PlouSrcMxQaITH8tsdF7Q9DrM7U1Lh1-9sHntWPDbM
469,GRANDMASTER,NBGa2gimUBvpELQsCqapmD-KDbBFIBueOUiiLoOZo-5q7A8,Gudao  Xhow,353,564,550,False,False,True,False,-20-gnTXzBDiYJDm1pLVXUFyFKt1_cnGq7bDjcDq5j-0sNsHM5j_PMuk
470,GRANDMASTER,577rFl4pcdsyW1TbXdg9QFcY3sHaL1h3Pke1O3UXZyZHWK4,LvMaoCrispMing,769,295,258,False,False,True,True,lXdh2u7_Kb2LHiBCq8qnHOsrVuMPWMKskhD9lW4d7RAtwu8
471,GRANDMASTER,60HVzbnflOD53Em1Iw-OXRdremkYgFC1hfvg6ORLbM3Q-w,Heart,589,331,298,False,False,True,False,T-7W47t42lFB2GKGvJnqTvBW-oUUCMhwLipLQvqAYwnM
472,GRANDMASTER,NEBjHTuGT71GpWjgGPJ0psB2yEWQSrQ_cba177Bg7HgilQ,볼빵빵 다람쥐,417,597,572,True,False,False,False,HYAgwKDDW2_ydWixGKvm3YNzsDPjWY4rmAQLDoNk2Xbs
473,GRANDMASTER,vjrBWrrjv6fWOhJJ4ZfXhZoDVuGflVjwJyJ5_h_mKznlunk,초보원딜러,517,477,395,False,False,False,False,QdwBSahNEKGzzG45Mn7uMgmza67hvil3o9gk47G7b_J232jP6Wr2qvPh
474,GRANDMASTER,Zo-0r1oDdOQuBCoLdfCvuPDJAmDuQbu5XwySUjzi92zdmvs,도타2갓겜입니다,312,271,192,True,False,False,False,Iid8YCx1Dn7oi5jzWYTRmb2N8rlQaBKpf6g8rwHNzTNNbL_LJ55dj07V
475,GRANDMASTER,E2ZiXnBibHvGMNevnHq6MMwOJKWN8HgF0P-ieZ5wa4h1hBw,FPXzhao512519999,516,508,428,False,False,False,False,LWc5-dgD5cJkMpPtgAXQDEybQ_ljk8jdVmkw9NGKkqv5p5OsK435B5-m
476,GRANDMASTER,kEIdOUVUFEn2PbtGxBJoy4sPJi5cNdHRg69_bF6MSoTfr5I,MEGABONER,511,192,162,True,False,False,True,TlaK2aV0NaMctJlo5iL7N4BvSTj0YSwyJ3mhGTRL72V2Mk8
477,GRANDMASTER,XN0dKo7hyje2NzP2REiWN2fdTuwBNXM2uAaqP4d5H5HnpPc,숟가락만얹을게요,328,90,52,False,False,True,True,uIBeLlKQE6LYGNSHn60DWyEUfEB2f9-W7fa8yOC6PpB57lY
478,GRANDMASTER,oSY1Ov6sgakeiTRY1uVW1pwns7j3BqBEnTpBdG_z4ToJbg,모순 그리고 존재,325,770,754,False,False,False,False,D_pzYPtlwj-joEcKf2OVTjSX2wlWCQqzPept1BXyYuMC
479,GRANDMASTER,7NXTSux6KKnH2NOotu1aHZ1ndsNw4u4bcAC_7jzD8h3aZ1w,곰바위게,593,134,89,True,False,False,False,0NBKnhUVKXAGJSEio9-61FtVZXs9NCErusq_otiQ4JXAjDQ
480,GRANDMASTER,nqKJgb9J2Z1GErSx4r6F5FFn7jl22oNDVyi-cY_YvzeNKRQ,LESS0N 5,401,476,447,False,False,True,True,alF6Ct_XhmiwbONrZQWM1I41Rtrm8nSq1RW5xRs4hsWtcBZ39ZVvYLYQ
481,GRANDMASTER,9EsJjjX4J4qyfA2pVmCmiXru_yi4XcGZUvaM97a9FLFUWMA,happy   game ,580,772,699,False,False,True,False,jk3EFuFEQNPTb0ow8XwkZFjhkc4kbEB9pAx4MCKXYyYKEdw
482,GRANDMASTER,PF9TiATJ-V72XXyHFRyj7PZpZM0QwSRE0yIJrhIzs8NQqGQ,흐물흐물이,297,422,416,False,False,True,False,KEz-UJKUy3hDb9kkC9KtQkaJX41h-DYo6MnnpqjXuMt1ItpvfxgmMnvn
483,GRANDMASTER,dJQLyiQkYBhHBTtf_TK8Abuw8RK8xV9no_uiuXTOL2Cell4,blissYYB,345,536,454,False,False,False,False,LOa6fM39TJPPbza731MDZAZxB8WHrNI7m64D6SiIJnmQ4aTg2r_4jLeh
484,GRANDMASTER,yhc71sOlk5KtyhSkHE0rxqBjveZ6p7He28C0Mal_3Bf34g,차꼬막,322,192,96,False,False,True,True,l86SIKroWFhHOPQ07CAJOITGQVlJAhK8lv9feaHWJRDw
485,GRANDMASTER,FwN-HIR_h3GmgwX0Dt-Phu3l0_ENf-cUr6gq588MXA6XomM,VaIhaIIa,339,277,259,False,False,True,False,6rr9oZc3uBXZjKhAZGpaiGBvl5z5K46_--5cBkGY4FTA
